,UID,group,overpass,land_cover,mast,yast,theta,ncsa,mast_unc,yast_unc,theta_unc
1199,EUR1995157,workday,D,urban,296.2822266,15.53323364,-17.85760307,1461,0.102646917,0.149983197,0.52481097
1200,EUR1995157,workday,D,rural_bare,294.1828613,14.05267239,-22.23335838,1144,0.112255469,0.16218996,0.62633878
1201,EUR1995157,weekend,D,urban,296.2030334,15.85283279,-19.34691429,572,0.163351193,0.234545022,0.835120738
1202,EUR1995157,weekend,D,rural_bare,294.2371826,14.3830719,-23.23810959,458,0.174050599,0.249241427,0.957185388
1203,EUR1995157,workday,N,urban,284.0340576,8.830229759,-29.50043106,2302,0.069977552,0.099160463,0.649401009
1204,EUR1995157,workday,N,rural_bare,282.1061401,8.306146622,-31.84681129,1725,0.081031486,0.112402655,0.808878183
1205,EUR1995157,weekend,N,urban,283.992981,8.935127258,-29.90506363,957,0.106811196,0.150911465,0.984264016
1206,EUR1995157,weekend,N,rural_bare,282.0514832,8.162063599,-32.38764572,730,0.124493286,0.172296569,1.266060233
1207,EUR1995158,workday,D,urban,294.6034241,19.10737038,-18.90962219,1835,0.109938167,0.162424475,0.447859198
1208,EUR1995158,workday,D,rural_bare,295.0681763,18.98137856,-19.9945488,1613,0.134782538,0.204466,0.54627496
1209,EUR1995158,weekend,D,urban,294.5657043,19.22056961,-18.54946709,748,0.16347304,0.242379278,0.668795884
1210,EUR1995158,weekend,D,rural_bare,294.9716492,18.79995918,-19.59880257,655,0.206609756,0.311889142,0.855804086
1211,EUR1995158,workday,N,urban,281.8109741,12.48391438,-26.08499718,2308,0.083357021,0.117802277,0.546419561
1212,EUR1995158,workday,N,rural_bare,280.6629944,11.91775036,-27.16245079,2154,0.083979376,0.118576229,0.577287138
1213,EUR1995158,weekend,N,urban,281.6284485,12.73508549,-25.8244381,966,0.131446645,0.186807096,0.836093128
1214,EUR1995158,weekend,N,rural_bare,280.522583,12.11198235,-26.86896324,899,0.134269565,0.19094184,0.897730589
1215,EUR1995159,workday,D,urban,294.8596191,20.86347198,-18.58641434,1672,0.123327941,0.184890434,0.456377745
1216,EUR1995159,workday,D,rural_bare,294.2744751,20.40649033,-19.50267982,1251,0.158436701,0.243947476,0.579454839
1217,EUR1995159,weekend,D,urban,294.8218994,20.67881203,-18.92648125,660,0.199257821,0.295801789,0.749094248
1218,EUR1995159,weekend,D,rural_bare,294.1917114,19.92636681,-19.90787697,521,0.254820079,0.384782642,0.966097116
1219,EUR1995159,workday,N,urban,281.2434387,14.52300549,-26.26375198,2229,0.091687366,0.130338266,0.510813832
1220,EUR1995159,workday,N,rural_bare,279.7559509,14.17236137,-28.76647568,1833,0.10307917,0.141954765,0.595707119
1221,EUR1995159,weekend,N,urban,281.3300476,14.39094067,-26.50037575,901,0.144402236,0.204948738,0.812183082
1222,EUR1995159,weekend,N,rural_bare,279.661438,14.27273083,-28.35712814,721,0.158371091,0.218550399,0.907696724
1223,EUR1995160,workday,D,urban,293.8904419,18.2612133,-16.64807701,1783,0.107385091,0.155649245,0.467059076
1224,EUR1995160,workday,D,rural_bare,291.6829834,16.69968796,-15.36670208,1412,0.128910765,0.191697121,0.592251956
1225,EUR1995160,weekend,D,urban,293.7857971,18.26968956,-15.90246391,702,0.170547768,0.245975241,0.747779667
1226,EUR1995160,weekend,D,rural_bare,291.6383972,16.62879181,-15.88228798,552,0.196941376,0.292632073,0.919288933
1227,EUR1995160,workday,N,urban,281.1874695,12.51370907,-25.34477043,1979,0.084317885,0.120796271,0.544961989
1228,EUR1995160,workday,N,rural_bare,279.7782898,12.12447166,-26.75253105,1588,0.090694971,0.130188882,0.597416699
1229,EUR1995160,weekend,N,urban,281.1021118,12.59452057,-24.89313889,805,0.140597105,0.20311664,0.893828511
1230,EUR1995160,weekend,N,rural_bare,279.6530457,12.11092949,-25.55294228,626,0.149656326,0.213298023,0.987944782
1231,EUR1995161,workday,D,urban,295.7083435,19.83565903,-18.97525406,1832,0.107950091,0.160396501,0.423349977
1232,EUR1995161,workday,D,rural_bare,294.6352539,19.08425713,-20.27411461,1474,0.130571589,0.195632935,0.526376307
1233,EUR1995161,weekend,D,urban,295.9305115,19.91554642,-19.46018982,736,0.171220422,0.255164683,0.66569984
1234,EUR1995161,weekend,D,rural_bare,294.7806396,19.13254929,-21.46126938,603,0.209859297,0.311859608,0.843573511
1235,EUR1995161,workday,N,urban,282.2713318,13.18072414,-27.04434586,2309,0.086025022,0.121706471,0.529653668
1236,EUR1995161,workday,N,rural_bare,281.0872803,12.85416126,-29.05764771,1990,0.092609778,0.127376348,0.593154907
1237,EUR1995161,weekend,N,urban,281.9318848,13.31940269,-26.36173439,925,0.13370879,0.189253315,0.809396386
1238,EUR1995161,weekend,N,rural_bare,280.6534729,12.98415184,-28.53661537,784,0.144246981,0.199688569,0.901946008
1239,EUR1995162,workday,D,urban,294.4888,21.44523621,-18.61549568,1636,0.120555803,0.182553336,0.432042897
1240,EUR1995162,workday,D,rural_bare,294.9343262,22.06184959,-18.89299774,1305,0.162201792,0.244770184,0.553722382
1241,EUR1995162,weekend,D,urban,294.2502136,21.1848011,-18.54821587,665,0.193029881,0.290287882,0.700047851
1242,EUR1995162,weekend,D,rural_bare,294.520752,21.83598328,-19.20527649,526,0.250709116,0.373697132,0.866438746
1243,EUR1995162,workday,N,urban,281.5148621,14.49554253,-26.67334366,2399,0.08744099,0.124090947,0.489744306
1244,EUR1995162,workday,N,rural_bare,279.731781,14.42484379,-30.03495979,1868,0.101365887,0.137277633,0.585588038
1245,EUR1995162,weekend,N,urban,281.4281311,14.68748474,-26.78807831,969,0.134496793,0.190602928,0.741823435
1246,EUR1995162,weekend,N,rural_bare,279.5751953,14.61816216,-28.95355606,764,0.156366318,0.210025832,0.896601856
1247,EUR1995163,workday,D,urban,294.9639587,21.74663925,-19.70621872,1794,0.11753954,0.176752836,0.416964978
1248,EUR1995163,workday,D,rural_bare,295.5362549,22.69296455,-21.41810608,1432,0.150210649,0.230011106,0.501729846
1249,EUR1995163,weekend,D,urban,295.06427,21.4349556,-19.56547356,702,0.188184589,0.281155556,0.675826788
1250,EUR1995163,weekend,D,rural_bare,295.6070862,22.04254532,-21.79229355,557,0.243554473,0.359613299,0.852210641
1251,EUR1995163,workday,N,urban,281.1895142,14.51401329,-27.99948883,2570,0.08490891,0.120245554,0.476310313
1252,EUR1995163,workday,N,rural_bare,279.7392273,14.05223656,-30.49614906,2045,0.098879069,0.134894148,0.589154899
1253,EUR1995163,weekend,N,urban,281.186676,14.71580124,-27.60150909,1022,0.131902367,0.188063845,0.723305166
1254,EUR1995163,weekend,N,rural_bare,279.7493286,14.11293793,-29.75893593,816,0.151983291,0.206053212,0.897424519
1255,EUR1995164,workday,D,urban,293.8674927,19.84608841,-17.0086689,1683,0.114933215,0.17016913,0.445124149
1256,EUR1995164,workday,D,rural_bare,292.5939026,17.8423481,-19.88646317,980,0.207538843,0.28825739,0.760288596
1257,EUR1995164,weekend,D,urban,293.9969177,19.85165215,-17.53629303,685,0.175784022,0.260444552,0.681012392
1258,EUR1995164,weekend,D,rural_bare,292.6951294,18.03263474,-20.68673706,364,0.346469343,0.493949145,1.102852106
1259,EUR1995164,workday,N,urban,280.4215698,13.45283604,-25.79588127,2193,0.081233107,0.114289887,0.491438955
1260,EUR1995164,workday,N,rural_bare,278.1125183,13.44935799,-28.55443001,1035,0.134258151,0.1646979,0.79946214
1261,EUR1995164,weekend,N,urban,280.2717285,13.3818922,-25.55577469,873,0.129420102,0.184675828,0.77609086
1262,EUR1995164,weekend,N,rural_bare,277.4986572,14.31404209,-27.56731987,405,0.214424804,0.267338842,1.132202625
1263,EUR1995165,workday,D,urban,291.6007996,19.55526733,-14.63238525,2140,0.102614224,0.146932229,0.418038458
1264,EUR1995165,workday,D,rural_bare,289.4104309,17.82128143,-15.43896484,1554,0.127066478,0.177588671,0.548178017
1265,EUR1995165,weekend,D,urban,291.6452332,19.4354763,-13.96652317,858,0.159149483,0.227438986,0.656251013
1266,EUR1995165,weekend,D,rural_bare,289.546936,18.06622505,-15.30281544,624,0.19410041,0.271200299,0.844460607
1267,EUR1995165,workday,N,urban,279.8256226,12.79717159,-23.80739212,2072,0.081305981,0.116376005,0.513198256
1268,EUR1995165,workday,N,rural_bare,278.6414795,12.67701721,-25.22384071,1455,0.099515647,0.136489153,0.63931644
1269,EUR1995165,weekend,N,urban,279.8395691,13.09475231,-22.82257843,817,0.130185619,0.18691811,0.80117631
1270,EUR1995165,weekend,N,rural_bare,278.5751038,12.81239891,-23.48744965,580,0.161583856,0.215478435,1.054483771
1271,EUR1995166,workday,D,urban,292.6585388,16.37501717,-17.87299728,1959,0.098561749,0.144491434,0.462572187
1272,EUR1995166,workday,D,rural_bare,291.04599,16.05648422,-21.87906075,1532,0.124061458,0.176841989,0.576792479
1273,EUR1995166,weekend,D,urban,292.709198,16.42211151,-18.54084015,734,0.150345802,0.216156885,0.715074718
1274,EUR1995166,weekend,D,rural_bare,290.8265991,16.20945358,-23.68281364,581,0.198749498,0.283985466,0.90074569
1275,EUR1995166,workday,N,urban,281.9417725,11.45428562,-26.31687164,1861,0.088828936,0.130425587,0.602642119
1276,EUR1995166,workday,N,rural_bare,280.0514526,11.44846344,-28.72287369,1434,0.099634074,0.138911739,0.674944878
1277,EUR1995166,weekend,N,urban,282.196106,11.46850586,-26.87565422,721,0.13662751,0.197502986,0.938461065
1278,EUR1995166,weekend,N,rural_bare,280.1952515,11.28596401,-28.41314888,542,0.16061601,0.211279109,1.155372977
1279,EUR1995167,workday,D,urban,296.0986633,20.37144661,-19.84203911,1601,0.106977537,0.162228599,0.396016598
1280,EUR1995167,workday,D,rural_bare,296.6347961,21.41858292,-22.93432426,1234,0.149395511,0.231861591,0.500384212
1281,EUR1995167,weekend,D,urban,296.0988464,20.08796501,-20.51553154,649,0.162081704,0.236980557,0.621501505
1282,EUR1995167,weekend,D,rural_bare,296.7098999,20.81205177,-23.43707275,503,0.21803692,0.327527046,0.762951255
1283,EUR1995167,workday,N,urban,283.1080322,13.92352009,-30.65883255,2427,0.079150967,0.113089494,0.458174527
1284,EUR1995167,workday,N,rural_bare,280.9832458,13.3706398,-32.74514389,1861,0.097603709,0.133254096,0.601548016
1285,EUR1995167,weekend,N,urban,282.9812927,13.75691605,-30.31475067,970,0.118149064,0.169193879,0.686619937
1286,EUR1995167,weekend,N,rural_bare,280.8480835,13.36107349,-32.1833992,733,0.144586414,0.19782488,0.881503344
